FAMILY,AUTHOR,GENUS,AUTHOR,SCIENTIFIC NAME,YEAR,SYNONYMS,LOCAL NAMES,ENGLISH NAME,FLOWER,,SEED,,HABITAT,ORIGIN,STATUS IN BENGAL,USES,DISTRIBUTION IN BENGAL,BIBLIOGRAPHY
Rubiaceae,Juss.,Spermacoce,L.,Spermacoce hispida L.,1753,Borreria articularis var. hispida (L.) Sivar. & Manilal; Spermacoce avana R.Br. ex G.Don; Spermacoce mutilata Blanco; Spermacoce rigida Salisb.,???? ?????,,1,2,2,3,,Native,Wild,Fodder; Medicine; Vegetable,West Bengal (Darj),??? ? ????? (????). ?? ???
Rubiaceae,Juss.,Spermacoce,L.,Spermacoce ocymoides Burm.f.,1768,Bigelovia ocymoides (Burm.f.) Miq.; Bigelovia tenera (R.Br. ex G.Don) Heynh.; Borreria ocymoides (Burm.f.) DC.; Spermacoce domingensis C.Wright; Spermacoce tenera R.Br. ex G.Don; Spermacoce trichantha (Miq.) Kuntze; Tardavel ocymoides (Burm.f.) Hiern,"????????, ??????, ????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Dhak),Fahad Bin Rafiq (Nov 2017)
Rubiaceae,Juss.,Spermadictyon,Roxb.,Spermadictyon suaveolens Roxb.,1815,Hamiltonia suaveolens (Roxb.) Roxb.; Lasianthus tubiflorus Blume; Mephitidia tubiflora DC.; Spermadictyon azureum Wall.; Spermadictyon suaveolens var. azureum (Wall.) Bennet & Raizada,"????????? (??? ? ?????, ????; ?????, ?????), ????????? (??? ? ?????, ????), ?????? (???????) (?????, ?????)",,10,2,11,3,,Native,Wild,Gunpowder; Medicine,West Bengal (Darj),??? ? ????? (????). ?? ???; ????? (????). ?? ??
Asteraceae,Bercht. & J.Presl,Sphaeranthus,L.,Sphaeranthus indicus L.,1753,Sphaeranthus hirtus Willd.; Sphaeranthus mollis Roxb.; Sphaeranthus mollis Roxb. ex DC.,"????????? (Mollah et al., 2005), ??????? (Tabassum, 2015), ???????? (?) (?????, ?????; Tabassum, 2015), ???????????? (Tabassum, 2015)",,All,All,All,All,Wetland,Native,Wild,Unknown,"Bangladesh (Bari, AERE, Dhak, Gazi)",Mollah et al. (2005). p 34; ????? (?????). ?? ???; Tabassum (2015). p 457
Meliaceae,Juss.,Sphaerosacme,Wall. ex M. Roem.,Sphaerosacme decandra Wall.,1829,Aglaia decandra Roxb.; Amoora decandra (Wall.) Hiern; Aphanamixis decandra (Roxb.) Kosterm.; Lansium decandrum (Roxb.) Briq.; Sphaerosacme decandra (Wall.) Penn.; Sphaerosacme fragrans Wall. ex Voigt; Sphaerosacme nepalensis M.Roem.,"????, ???????",,5,11,6,12,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Asteraceae,Bercht. & J.Presl,Sphagneticola,O.Hoffm.,Sphagneticola calendulacea (L.) Pruski,1996,Complaya chinensis (Osbeck) Strother; Jaegeria calendulacea (L.) Spreng.; Seruneum calendulaceum (L.) Kuntze; Solidago chinensis Osbeck; Thelechitonia chinensis (Osbeck) H.Rob. & Cuatrec.; Verbesina calendulacea L.; Wedelia calendulacea (L.) Less.; Wedelia chinensis (Osbeck) Merr.; Wedelia linearis Zoll.,"????? ??? (??????) (?????, ?????), ??????????? (?) (Rahman, 2013a, 2013b), ????????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,"Bangladesh (Dhak, Khul, Rajs);","Rahman (2013a). p 111; Rahman (2013b); ????? (?????). ?? ??, ??"
Asteraceae,Bercht. & J.Presl,Sphagneticola,O.Hoffm.,Sphagneticola trilobata (L.) Pruski,1996,"Acmella brasiliensis Spreng., Buphthalmum procumbens Desf. ex Steud., Complaya trilobata (L.) Strother, Seruneum trilobatum (L.) Kuntze, Silphium trilobatum L., Thelechitonia trilobata (L.) H.Rob. & Cuatrec., Verbesina tridentata Spreng., Wedelia brasiliensis (Spreng.) S.F.Blake, Wedelia paludosa DC., Wedelia trilobata (L.) Hitchc.","???????????? (????), ??????????? (?) (Rahman, 2013a), ????????? ?????, ???? ?????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Cultivated,Ornament,"Bangladesh (Dhak, Khul, Rajs);",Rahman (2013a). p 111; Rahman (2013b)
Asteraceae,Bercht. & J.Presl,Spilanthes,Jacq.,Spilanthes acmella (L.) L.,1774,No synonyms found,"?????????? (Rahman, 2013), ??????? (?), ???????? (?), ?????????? (?)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,"Bangladesh (Dhak, Rajs)",Rahman (2013a). p 111
Amaranthaceae,Juss.,Spinacia,L.,Spinacia oleracea L.,1753,,"??????? (Tabassum, 2015), ????? (?????)","Spinach, Garden Spinach",2,3,3,4,,Mediterranean region,Cultivated,Vegetable,Bangladesh (Gazi),Tabassum (2015). p 74
Rosaceae,Juss.,Spiraea,L.,Spiraea bella Sims,1823,Spiraea bella var. subcordata Regel; Spiraea callosa Wall.; Spiraea expansa Wall.; Spiraea stellata Wall.; Spiraea × subcordata Dippel,???? ?????,,4,9,5,11,,Native,Wild,Unknown,West Bengal (Darj),??? ? ???????? (????). ?? ???
Rosaceae,Juss.,Spiraea,L.,Spiraea canescens D.Don,1825,Spiraea argentea hort.; Spiraea cuneifolia Wall. ex Cambess.; Spiraea flagellaris hort. ex Zabel; Spiraea flagellaris hort.; Spiraea flagellata hort. ex Rehder; Spiraea flagelliformis hort.; Spiraea nepalensis hort. ex C.K.Schneid.; Spiraea nutans hort. ex C.K.Schneid.; Spiraea rotundifolia Lindl.; Spiraea serrata hort.; Spiraea vaccinifolia hort.,"??????? (??? ? ????????, ????), ?????? (??? ? ????????, ????), ?????? (??? ? ????????, ????)",,5,9,6,10,,Native,Wild,Unknown,West Bengal (Darj),??? ? ???????? (????). ?? ???
Rosaceae,Juss.,Spiraea,L.,Spiraea cantoniensis Lour.,1790,Spiraea lanceolata Comm. ex Poir.; Spiraea neumannii hort. ex Zabel; Spiraea reevesiana Lindl.,"???????? (??? ? ????????, ????), ????????????? (??? ? ????????, ????), ???????? (??? ? ????????, ????)",,3,7,4,8,,Native,Wild,Unknown,West Bengal (Darj),??? ? ???????? (????). ?? ???
Rosaceae,Juss.,Spiraea,L.,Spiraea darjeelingensis Panigrahi & K.M.Purohit (unresolved),1985,No synonyms found,???? ?????,,3,7,4,8,,Native,Wild,Unknown,West Bengal (Darj),??? ? ???????? (????). ?? ???
Rosaceae,Juss.,Spiraea,L.,Spiraea micrantha Hook.f.,1878,Spiraea callosa var. macrophylla Hook.f. & Thomson ex Hook.f.,???? ?????,,5,9,6,10,,Native,Wild,Unknown,West Bengal (Darj),??? ? ???????? (????). ?? ???
Rosaceae,Juss.,Spiraea,L.,Spiraea prunifolia Siebold & Zucc.,1840,Spiraea crenata var. folia-ovatis Thunb.; Spiraea crenata var. latioribus Thunb.; Spiraea pinnifolia Walp.; Spiraea prunifolia var. florepleno Siebold; Spiraea prunifolia var. plena C.K.Schneid.; Spiraea thunbergii var. prunifolia (Siebold & Zucc.) Wenz.,???? ?????,,4,6,5,7,,"China, Japan",Cultivated,Ornament,West Bengal (Darj),??? ? ???????? (????). ?? ???
Araceae,Juss.,Spirodela,Schleid.,Spirodela polyrrhiza (L.) Schleid.,1839,Lemna maxima Blatt. & Hallb.; Lemna orbicularis Kit. ex Schult.; Lemna orbiculata Roxb.; Lemna polyrrhiza L.; Spirodela atropurpurea Montandon; Spirodela maxima (Blatt. & Hallb.) McCann; Spirodela polyrhiza (L.) Schleid.; Telmatophace orbicularis (Kit. ex Schult.) Schur; Telmatophace polyrrhiza (L.) Godr.,"???????? (?) (Mollah et al., 2005), ??????????? (Tabassum, 2015)",,0,0,0,0,Wetland,Native,Wild,Unknown,"Bangladesh (Gazi, Mani, Rajs)",Mollah et al. (2005). p 32; Rahman (2013a); p 111; Tabassum (2015). p 497
Araceae,Juss.,Spirodela,Schleid.,Spirodela punctata (G.Mey.) C.H.Thomps.,1898,Lemna punctata G.Mey.;,???? ?????,,Unknown,Unknown,Unknown,Unknown,Wetland,Unknown,Unknown,Unknown,Bangladesh (All Zones),Khan & Halim (1987). p 95
Anacardiaceae,(R.Br.) Lindl.,Spondias,L.,Spondias dulcis Parkinson,1773,Chrysomelon pomiferum G.Forst. ex A.Gray; Cytheraea dulcis (Parkinson) Wight & Arn.; Evia acida Blume; Evia dulcis (Parkinson) Comm. ex Blume; Evia dulcis (Parkinson) Kosterm.; Poupartia dulcis (Parkinson) Blume; Spondias cytherea Sonn.,"?????? ???? (???, ????; Rahman, 2013a)",,3,8,4,10,,Pacific Islands,Cultivated,Fruit: Fuelwood,Bangladesh (Rajs); West Bengal (All Zones),??? (????). ?? ???; Rahman (2013a). p 111
Anacardiaceae,(R.Br.) Lindl.,Spondias,L.,Spondias pinnata (L.f.) Kurz ,1875,Mangifera pinnata L.f.; Poupartia pinnata (L.f.) Blanco; Spondias acuminata Roxb.; Spondias mangifera Willd.; Tetrastigma megalocarpum W.T. Wang,"???? (?) (???, ????; Mollah et al., 2005; Rahman, 2013; Tabassum, 2015), ???? ???? (Tabassum, 2015)",,2,4,3,5,Homestead,Native,Cultivated,Fruit; Fuelwood,Bangladesh (All Zones),Mollah et al. (2005). p 27; Motaleb et al. (2011). p 88; Rahman (2013a). p 111; Tabassum (2015). p 308
Anacardiaceae,(R.Br.) Lindl.,Spondias,L.,Spondias purpurea L.,1762,,"?????? ???? (Tabassum, 2015), ???? (?)",,Unknown,Unknown,Unknown,Unknown,Homestead,Unknown,Cultivated,Fruit,Bangladesh (Gazi),Tabassum (2015). p 309
Poaceae,Barnhart,Sporobolus,R.Br.,Sporobolus diandrus (Retz.) P.Beauv.,1812,Agrostis diandra Retz.; Agrostis dianthera Schult. & Schult.f.; Spermachiton involutum Llanos; Sporobolus diander (Retz.) P. Beauv.; Sporobolus trimenii Senaratna; Vilfa diandra (Retz.) Trin.; Vilfa erosa Trin.; Vilfa retzii Steud.,"??????? ??? (Mollah et al., 2005), ??????? ???",,3,9,4,10,,Native,Wild,Unknown,"Bangladesh (Gazi, Mani)",Mollah et al. (2005). p 28; Tabassum (2015). p 587
Poaceae,Barnhart,Sporobolus,R.Br.,Sporobolus indicus (L.) R.Br.,1810,Agrostis indica L.; Agrostis tenacissima L.f.; Andropogon intortum Crantz; Paspalum lanceifolium Desv.; Paspalum parviflorum Desv.; Sporobolus exilis (Trin.) Balansa; Sporobolus tenacissimus (L.f.) P.Beauv.; Vilfa elongata (Lam.) P.Beauv.; Vilfa indica (L.) Trin. ex Steud.; Vilfa tenacissima (L.f.) Kunth,?????? ???,,All,All,All,All,,Native,Wild,Unknown,Bangladesh (Gazi),Tabassum (2015). p 587
Verbenaceae,J.St.-Hil.,Stachytarpheta,Vahl,Stachytarpheta jamaicensis (L.) Vahl,1804,,"???????, ???????, ?????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,N.A
Stachyuraceae,J.Agardh,Stachyurus,Siebold & Zucc.,Stachyurus himalaicus Hook.f. & Thomson ex Benth.,1861,Stachyurus brachystachyus (C.Y.Wu & S.K.Chen) Y.C.Tang & Y.L.Cao; Stachyurus chinensis var. brachystachyus C.Y.Wu & S.K.Chen; Stachyurus himalaicus var. alatipes C.Y.Wu; Stachyurus himalaicus var. dasyrachis C.Y.Wu; Stachyurus himalaicus var. microphyllus C.Y.Wu,"??????? (???, ????)",,5,8,7,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Zingiberaceae,Martinov,Stahlianthus,Kuntze,Stahlianthus involucratus (King ex Baker) Craib ex Loes.,1930,Kaempferia hainanensis Hayata; Kaempferia involucrata King ex Baker,"???????? (???), ????????? (????), ??????????? (??????)",,4,5,5,6,,Native,Wild,Unknown,"Bangladesh (Band, Madh, Tang)",Motaleb et al. (2013). p 189
Acanthaceae,Juss.,Staurogyne,Wall.,Staurogyne argentea Wall. (unresolved),1831,Ebermaiera angustifolia (Wall.) T.Anderson; Ebermaiera staurogyne Nees; Ebermaiera staurogyne var. angustifolia (Wall.) Nees; Staurogyne angustifolia Wall.,"?????? (???), ????? (???), ?????? (????), ???????? (???), ?????????? (???), ???????? (??????)",,9,11,10,12,,Native,Wild,Unknown,"Bangladesh (Band, Chit, Coxs, Sylh)",Motaleb et al. (2013). p 191
Acanthaceae,Juss.,Staurogyne,Wall.,Staurogyne polybotrya Kuntze (unresolved),1891,Ebermaiera polybotrya Nees,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Gazi),Tabassum (2015). p 414
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria decumbens Edgew.,1846,Stellaria cherleriae var. minor (Edgew.) Majumdar; Stellaria decumbens var. decumbens; Stellaria decumbens var. edgeworthii Edgew.; Stellaria decumbens var. minor Edgew.,????????,,7,9,8,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria lanata Hook.f.,1874,No synonyms found,????????,,6,9,7,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria media (L.) Vill.,1789,Alsine apetala Kit. ex Nyman; Alsine media L.; Alsine vulgaris Moench; Alsinella wallichiana Sw.; Arenaria vulgaris Bernh.; Holosteum alsine Sw.; Stellaria apetala Ucria ex Roem.; Stellaria monogyna D. Don,"???? ?????, ????????",,All,All,All,All,,Native,Wild,Unknown,West Bengal (All Zones),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria monosperma Buch.-Ham. ex D. Don,1825,Stellaria crispata Wall. ex D. Don; Stellaria glandulifera Klotzsch; Stellaria monosperma var. monosperma; Stellaria nyalamensis L.H. Zhou,???????,,7,9,8,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria patens D. Don,1825,Stellaria fenzliana Klotzsch; Stellaria longissima Wall.; Stellaria mollis Klotzsch,?????? ????,,5,9,9,12,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria sikkimensis Hook.f. (unresolved),1874,No synonyms found,????? ????,,5,8,7,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria subumbellata Edgew.,1874,No synonyms found,????????,,7,9,8,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria uliginosa Murray,1770,Alsine uliginosa (Murray) E.H.L.Krause; Alsine uliginosa (Murray) Britton; Arenaria alsinoides Raddi; Arenaria raddiana Ser.; Larbrea bracteata Rchb.; Larbrea uliginosa Rchb.; Stellaria alsine Grimm; Stellaria dilleniana Leers,??????????,,3,8,7,10,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria vestita Kurz,1873,Stellaria hamiltoniana Majumdar; Stellaria pseudosaxatilis Hand.-Mazz.; Stellaria saxatilis Buch.-Ham. ex D. Don; Stellaria saxatilis f. petiolata Mizush.; Stellaria stellatopilosa Hayata; Stellaria vestita var. vestita,??????????,,3,5,5,7,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Caryophyllaceae,Juss.,Stellaria,L.,Stellaria wallichiana Haines,1920,No synonyms found,"????????? (???, ????), ???? ????? (?) (???, ????)",,2,8,3,9,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Menispermaceae,Juss.,Stephania,Lour.,Stephania elegans Hook.f. & Thomson,1855,No synonyms found,"?????? ??????, ?????? ?????????",,8,10,10,1,,Native,Wild,Unknown,"West Bengal (Darj, Jalp)",??? (????). ?? ???
Menispermaceae,Juss.,Stephania,Lour.,Stephania glandulifera Miers (unresolved),1866,No synonyms found,??????,,5,7,8,11,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Menispermaceae,Juss.,Stephania,Lour.,Stephania japonica (Thunb.) Miers,1866,Menispermum japonicum Thunb.; Stephania japonica var. japonica,"??????? (Motaleb et al., 2013; Tabassum, 2015), ?????? (?) (Motaleb et al., 2013; Rahman, 2013; Tabassum, 2015), ?????? (?) (Motaleb et al., 2013; Tabassum, 2015), ???????? (?) (Motaleb et al., 2013), ??????????? (???) ",,All,All,All,All,,Native,Wild,Fence,Bangladesh (All Zones),Motaleb et al. (2013). p 193; Rahman (2013a). p 111; Tabassum (2015). p 48
Menispermaceae,Juss.,Stephania,Lour.,Stephania japonica var. discolor (Blume) Forman,1956,Stephania hernandiifolia var. discolor (Blume) Miq.  ,"??????, ??????????, ???????, ?????????, ???? ??????, ??????, ????????, ?????? ???, ??????? (?), ?????? (?), ???????? (?), ?????? (?)",,5,8,7,9,,Native,Wild,Unknown,West Bengal (All Zones),??? (????). ?? ???
Malvaceae,Juss.,Sterculia,L.,Sterculia coccinea Jack (unresolved),1820,Clompanus coccinea Kuntze; Clompanus hamiltonii Kuntze; Southwellia coccinea Voigt; Sterculia hamiltonii (Kuntze) Adelb.; Sterculia lanceolata var. coccinea (Jack) Phengklai,"???? ???????? (???, ????)",,4,11,5,3,,Native,Wild,Unknown,"West Bengal (Darj, Jalp, Cooc)",??? (????). ?? ???
Malvaceae,Juss.,Sterculia,L.,Sterculia foetida L.,1753,Clompanus foetida (L.) Kuntze; Sterculia mexicana var. guianensis Sagot,"???? ????? (?????, ?????; ?????, ?????), ??????????",,2,6,5,9,,Native,Cultivated,Timber,"Bangaldesh (AERE, Dhak); West Bengal (All Zones)","??? (????). ?? ???; ????? (?????). ?? ??, ???; ????? (?????). ?? ???"
Malvaceae,Juss.,Sterculia,L.,Sterculia kingii Prain (unresolved),1904,No synonyms found,"??? ???????? (???, ????)",,4,6,5,7,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Malvaceae,Juss.,Sterculia,L.,Sterculia lanceifolia Roxb.,1832,Sterculia roxburghii Wall.,"?????? (???, ????), ???? (???, ????), ???? ???????? (???, ????)",,2,8,3,9,,Native,Wild,Unknown,West Bengal (All Zones),??? (????). ?? ???
Malvaceae,Juss.,Sterculia,L.,Sterculia villosa Roxb.,1832,Sterculia armata Mast.; Sterculia lantsangensis Hu; Sterculia ornata Wall. ex Kurz,"???? (?????, ?????; ?????, ?????; WCSA, 2012), ?????? (???, ????), ???? (???, ????), ????, ???????",,1,4,4,7,,Native,Cultivated,"Protected BD (2012), Timber","Bangladesh (AERE, Chit, Dhak, Sylh); West Bengal (Darj, Jalp, Puru)","??? (????). ?? ???; ????? (?????). ?? ???, ???; ????? (?????). ?? ??, ???, ???; WCSA (2012)"
Bignoniaceae,Juss.,Stereospermum,Cham.,Stereospermum chelonoides (L.f.) DC.,1838,Bignonia chelonoides L.f.; Bignonia gratissima K.D.Koenig ex DC.; Bignonia suaveolens Roxb.; Heterophragma chelonoides (L.f.) Dalzell & A.Gibson; Heterophragma suaveolens (Roxb.) Dalzell & A.Gibson; Hieranthes fragrans Raf.; Spathodea suaveolens (Roxb.) Benth. & Hook.f.; Stereospermum suaveolens (Roxb.) DC.; Tecoma suaveolens (Roxb.) G.Don,"????? (?????, ?????, ?????), ????? (?????, ?????, ?????), ????????? (?????, ?????, ?????), ???? (???????) (?????, ?????)",,Unknown,Unknown,Unknown,Unknown,,Native,Cultivated,Ornament,Bangladesh (Dhak),"????? (?????). ?? ???, ???, ???; ????? (?????). ?? ??, ??, ???, ???, ???, ???"
Bignoniaceae,Juss.,Stereospermum,Cham.,Stereospermum kunthianum Cham.,1833,Bignonia lanata R.Br. ex Fresen.; Dolichandrone smithii Baker; Stereospermum arguezona A.Rich.; Stereospermum arnoldianum De Wild.; Stereospermum cinereoviride K.Schum.; Stereospermum dentatum A.Rich.; Stereospermum integrifolium A.Rich.,???? ?????,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Cultivated,Ornament,West Bengal (Kolk),????? (?????). ?? ???
Bignoniaceae,Juss.,Stereospermum,Cham.,Stereospermum tetragonum DC.,1838,Bignonia caudata DC.; Bignonia colais Buch.-Ham. ex Dillwyn; Bignonia tetragona Wall. ex DC.; Dipterosperma personatum Hassk.; Stereospermum caudatum (DC.) Miq.; Stereospermum colais (Buch.-Ham. ex Dillwyn) Mabb.; Stereospermum hasskarlii Zoll. & Moritzi; Stereospermum personatum (Hassk.) Chatterjee,"??????? (?????, ?????, ?????)",,Unknown,Unknown,Unknown,Unknown,,Native,Cultivated,Ornament,"Bangladesh (AERE, Dhak)","????? (?????). ?? ???; ????? (?????). ?? ??, ???, ???"
Convolvulaceae,Juss.,Stictocardia,Hallier f.,Stictocardia tiliifolia (Desr.) Hallier f.,1894,,,,Unknown,Unknown,Unknown,Unknown,,,,,,
Malpighiaceae,Juss.,Stigmaphyllon,A.Juss.,Stigmaphyllon ciliatum (Lam.) A.Juss.,1833,,???? ?????????,,7,10,8,11,,Central Africa,Cultivated,Ornament,West Bengal (All Zones),??? (????). ?? ???
Malpighiaceae,Juss.,Stigmaphyllon,A.Juss.,Stigmaphyllon emarginatum (Cav.) A. Juss.,1840,Banisteria emarginata Cav.; Banisteria periplocifolia Desf. ex DC.; Stigmaphyllon haitiense Urb. & Nied.; Stigmaphyllon lingulatum (Poir.) Small; Stigmaphyllon periplocifolium (Desf. ex DC.) A. Juss.; Stigmaphyllon rubrinervum A. H. Liogier; Triopterys lingulata Poir.,?????-???,,7,9,8,10,,Central America,Cultivated,Ornament,"West Bengal (Howr, Kolk)",??? (????). ?? ???
Resedaceae,Martinov,Stixis,Lour.,Stixis suaveolens (Roxburgh) Pierre,1887,Roydsia suaveolens Roxb.,"???? ????????, ?????????",,3,5,6,8,,Native,Wild,Unknown,"West Bengal (Darj, Jalp)",??? (????). ?? ???
Moraceae,Gaudich.,Streblus,Lour.,Streblus asper Lour.,1790,Achymus pallens Soland. ex Bl.; Albrandia gaudichaudii (Steud.) D. Dietr.; Calius lactescens Blanco; Cudrania crenata Wright; Diplothorax tonkinensis Gagnep.; Epicarpurus asper (Retz.) Steud.; Morus indica Ser.; Streblus lactescens (Blanco) Bl.; Trophis aspera Retz.; Vanieria crenata (Wright) Chun,"????? (??????) (?????, ?????), ????? (Mollah et al., 2005; Tabassum, 2015), ??????? (Rahman, 2013a), ??????? (Tabassum, 2015), ????? (Tabassum, 2015)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Wild,Unknown,"Bangladesh (Dhak, Gazi, Rajs)",Mollah et al. (2005). p 35; Rahman (2013a). p 111; ????? (?????). ?? ??; Tabassum (2015). p 63
Strelitziaceae,Hutch.,Strelitzia,Ait.,Strelitzia reginae Banks,1788,Heliconia bihai J.F.Mill.; Heliconia strelizia J.F.Gmel.; Strelitzia angustifolia W.T.Aiton; Strelitzia gigantea J.Kern.; Strelitzia glauca A.Rich.; Strelitzia pumila Planch.; Strelitzia regalis Salisb.; Strelitzia rutilans C.Morren; Strelitzia spathulata Volut,????? ?? ??????????,"Bird of Paradise, Crane Flower, Strelitzia",Unknown,Unknown,Unknown,Unknown,,South Africa,Cultivated,Ornament,Bangladesh (Dhak),
Orobanchaceae,Vent.,Striga,Lour.,Striga asiatica (L.) Kuntze,1891,Buchnera asiatica L.; Striga asiatica var. humilis (Benth.) D.Y. Hong; Striga hirsuta var. humilis Benth.; Striga lutea Lour.; Striga lutea var. bicolor Kuntze,"?????? (??????) (?????, ?????)",,Unknown,Unknown,Unknown,Unknown,,Native,Wild,Unknown,Bangladesh (Dhak),????? (?????). ?? ??
Acanthaceae,Juss.,Strobilanthes,Blume,Strobilanthes auriculatus Nees,1832,Perilepta auriculata (Nees) Bremek.; Perilepta edgeworthiana (Nees) Bremek.; Perilepta siamensis (C.B. Clarke) Bremek.; Strobilanthes edgeworthiana Nees; Strobilanthes siamensis C.B. Clarke,"???? (??????) (?????, ?????)",,Unknown,Unknown,Unknown,Unknown,,Native,Wild,Unknown,Bangladesh (Dhak),????? (?????). ?? ??
Acanthaceae,Juss.,Strobilanthes,Blume,Strobilanthes fimbriata Nees,1832,Endopogon macrostegius Nees; Strobilanthes macrostegia (Nees) C.B. Clarke; Strobilanthes macrostegius C.B. Clarke; Strobilanthes neesii Kurz; Strobilanthus macrostegius C.B. Clarke,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,West Bengal,?? (????). ?? ??
Acanthaceae,Juss.,Strobilanthes,Blume,Strobilanthes scaber Nees (unresolved),1832,Hemigraphis aspera Boerl.; Ruellia scabra Wall.,"????????? (???), ????? (???)",,1,3,2,4,,Unknown,Wild,Unknown,Bangladesh (Gazi),Tabassum (2015). p 414
Acanthaceae,Juss.,Strobilanthes,Blume,Strobilanthes tomentosa (Nees) J.R.I.Wood,2009,Aechmanthera gossypina (Wall.) Nees; Aechmanthera tomentosa Nees; Aechmanthera wallichii Nees; Barleria blinii H.Lév.; Ruellia gossypina Wall.; Ruellia tomentosa Wall.; Strobilanthes blinii H.Lév.; Strobilanthes cavaleriei H.Lév.,???? ?????,,8,2,9,3,Hil forest,Native,Wild,Unknown,"Bangladesh (Chit, Ranm)",????? ? ???????? (?????). ?? ?
Apocynaceae,Juss.,Strophanthus,DC.,Strophanthus gratus (Wall. & Hook.) Baill.,1888,"Nerium guineense Brongn. ex Perrot & Vogt, Roupalia grata (Wall. & Hook.) T.Moore & Ayres, Roupellia grata Wall. & Hook., Strophanthus chopraie M.R.Almeida, Strophanthus glaber Cornu ex Holmes, Strophanthus gratus Franch., Strophanthus stanleyanus Hook.","???????, ??????? ???????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Dhak),Hasan Mehedi (7 Apr 17)
